상품기본정보,,구매옵션,,,,,,,,검색옵션,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,고시정보,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
카테고리,판매대행수수료,옵션유형1,옵션값1,옵션유형2,옵션값2,옵션유형3,옵션값3,옵션유형4,옵션값4,옵션유형1,옵션값1,옵션유형2,옵션값2,옵션유형3,옵션값3,옵션유형4,옵션값4,옵션유형5,옵션값5,옵션유형6,옵션값6,옵션유형7,옵션값7,옵션유형8,옵션값8,옵션유형9,옵션값9,옵션유형10,옵션값10,옵션유형11,옵션값11,옵션유형12,옵션값12,옵션유형13,옵션값13,옵션유형14,옵션값14,옵션유형15,옵션값15,옵션유형16,옵션값16,옵션유형17,옵션값17,옵션유형18,옵션값18,옵션유형19,옵션값19,옵션유형20,옵션값20,옵션유형21,옵션값21,옵션유형22,옵션값22,옵션유형23,옵션값23,옵션유형24,옵션값24,옵션유형25,옵션값25,옵션유형26,옵션값26,옵션유형27,옵션값27,옵션유형28,옵션값28,옵션유형29,옵션값29,옵션유형30,옵션값30,옵션유형31,옵션값31,옵션유형32,옵션값32,옵션유형33,옵션값33,옵션유형34,옵션값34,옵션유형35,옵션값35,옵션유형36,옵션값36,옵션유형37,옵션값37,옵션유형38,옵션값38,옵션유형39,옵션값39,옵션유형40,옵션값40,옵션유형41,옵션값41,옵션유형42,옵션값42,옵션유형43,옵션값43,옵션유형44,옵션값44,옵션유형45,옵션값45,옵션유형46,옵션값46,옵션유형47,옵션값47,옵션유형48,옵션값48,옵션유형49,옵션값49,옵션유형50,옵션값50,옵션유형51,옵션값51,옵션유형52,옵션값52,옵션유형53,옵션값53,옵션유형54,옵션값54,옵션유형55,옵션값55,옵션유형56,옵션값56,옵션유형57,옵션값57,옵션유형58,옵션값58,옵션유형59,옵션값59,옵션유형60,옵션값60,옵션유형61,옵션값61,옵션유형62,옵션값62,옵션유형63,옵션값63,옵션유형64,옵션값64,옵션유형65,옵션값65,옵션유형66,옵션값66,옵션유형67,옵션값67,옵션유형68,옵션값68,옵션유형69,옵션값69,옵션유형70,옵션값70,상품고시정보 카테고리,상품고시정보값1,상품고시정보값2,상품고시정보값3,상품고시정보값4,상품고시정보값5,상품고시정보값6,상품고시정보값7,상품고시정보값8,상품고시정보값9,상품고시정보값10,상품고시정보값11,상품고시정보값12,상품고시정보값13,상품고시정보값14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[56155] 뷰티>스킨>필링>필링 토너,9.6,"수량
[필수]
[기본단위: 개]",,"(택1) 개당 중량
[선택]
[기본단위: g]",,"(택1) 개당 용량
[선택]
[기본단위: ml]",,,,"피부타입
[선택]","선택해주세요
(직접입력가능)","제형
[선택]","선택해주세요
(직접입력가능)","사용 부위
[선택]","선택해주세요
(직접입력가능)","재료 특징
[선택]","선택해주세요
(직접입력가능)","화장품 용기 타입
[선택]","선택해주세요
(직접입력가능)","피부각질제거제 종류
[선택]","선택해주세요
(직접입력가능)","특별한 기능
[선택]","선택해주세요
(직접입력가능)","재료 유형 무료
[선택]","선택해주세요
(직접입력가능)","제품의 권장 용도
[선택]","선택해주세요
(직접입력가능)","향기
[선택]","선택해주세요
(직접입력가능)","용기 종류
[선택]","선택해주세요
(직접입력가능)","뷰티 색상계열
[선택]","선택해주세요
(직접입력가능)","피부톤
[선택]","선택해주세요
(직접입력가능)","선케어 SPF
[선택]","선택해주세요
(직접입력가능)","제품 장점
[선택]","선택해주세요
(직접입력가능)","사이즈
[선택]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장품,용량(중량),제품 주요 사양,사용기한 또는 개봉 후 사용기간,사용방법,"화장품제조업자, 화장품책임판매업자 및 맞춤형화장품판매업자",제조국,"화장품법에 따라 기재, 표시하여야 하는 모든 성분",화장품법에 따른 기능성 화장품 심사(또는 보고)를 필함 해당 유무,사용할 때 주의사항,품질보증기준,소비자상담관련 전화번호,,,
[56155] 뷰티>스킨>필링>필링 토너,9.6,"수량
[필수]
[기본단위: 개]",,"(택1) 개당 중량
[선택]
[기본단위: g]",,"(택1) 개당 용량
[선택]
[기본단위: ml]",,,,"피부타입
[선택]","선택해주세요
(직접입력가능)","제형
[선택]","선택해주세요
(직접입력가능)","사용 부위
[선택]","선택해주세요
(직접입력가능)","재료 특징
[선택]","선택해주세요
(직접입력가능)","화장품 용기 타입
[선택]","선택해주세요
(직접입력가능)","피부각질제거제 종류
[선택]","선택해주세요
(직접입력가능)","특별한 기능
[선택]","선택해주세요
(직접입력가능)","재료 유형 무료
[선택]","선택해주세요
(직접입력가능)","제품의 권장 용도
[선택]","선택해주세요
(직접입력가능)","향기
[선택]","선택해주세요
(직접입력가능)","용기 종류
[선택]","선택해주세요
(직접입력가능)","뷰티 색상계열
[선택]","선택해주세요
(직접입력가능)","피부톤
[선택]","선택해주세요
(직접입력가능)","선케어 SPF
[선택]","선택해주세요
(직접입력가능)","제품 장점
[선택]","선택해주세요
(직접입력가능)","사이즈
[선택]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기타 재화,품명 및 모델명,인증/허가 사항,제조국(원산지),제조자(수입자),소비자상담 관련 전화번호,,,,,,,,,
[56154] 뷰티>스킨>필링>필링 파우더,9.6,"수량
[필수]
[기본단위: 개]",,"(택1) 개당 중량
[선택]
[기본단위: g]",,"(택1) 개당 용량
[선택]
[기본단위: ml]",,,,"피부타입
[선택]","선택해주세요
(직접입력가능)","제형
[선택]","선택해주세요
(직접입력가능)","사용 부위
[선택]","선택해주세요
(직접입력가능)","재료 특징
[선택]","선택해주세요
(직접입력가능)","화장품 용기 타입
[선택]","선택해주세요
(직접입력가능)","피부각질제거제 종류
[선택]","선택해주세요
(직접입력가능)","특별한 기능
[선택]","선택해주세요
(직접입력가능)","재료 유형 무료
[선택]","선택해주세요
(직접입력가능)","제품의 권장 용도
[선택]","선택해주세요
(직접입력가능)","향기
[선택]","선택해주세요
(직접입력가능)","용기 종류
[선택]","선택해주세요
(직접입력가능)","뷰티 색상계열
[선택]","선택해주세요
(직접입력가능)","피부톤
[선택]","선택해주세요
(직접입력가능)","선케어 SPF
[선택]","선택해주세요
(직접입력가능)","제품 장점
[선택]","선택해주세요
(직접입력가능)","사이즈
[선택]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장품,용량(중량),제품 주요 사양,사용기한 또는 개봉 후 사용기간,사용방법,"화장품제조업자, 화장품책임판매업자 및 맞춤형화장품판매업자",제조국,"화장품법에 따라 기재, 표시하여야 하는 모든 성분",화장품법에 따른 기능성 화장품 심사(또는 보고)를 필함 해당 유무,사용할 때 주의사항,품질보증기준,소비자상담관련 전화번호,,,
[56154] 뷰티>스킨>필링>필링 파우더,9.6,"수량
[필수]
[기본단위: 개]",,"(택1) 개당 중량
[선택]
[기본단위: g]",,"(택1) 개당 용량
[선택]
[기본단위: ml]",,,,"피부타입
[선택]","선택해주세요
(직접입력가능)","제형
[선택]","선택해주세요
(직접입력가능)","사용 부위
[선택]","선택해주세요
(직접입력가능)","재료 특징
[선택]","선택해주세요
(직접입력가능)","화장품 용기 타입
[선택]","선택해주세요
(직접입력가능)","피부각질제거제 종류
[선택]","선택해주세요
(직접입력가능)","특별한 기능
[선택]","선택해주세요
(직접입력가능)","재료 유형 무료
[선택]","선택해주세요
(직접입력가능)","제품의 권장 용도
[선택]","선택해주세요
(직접입력가능)","향기
[선택]","선택해주세요
(직접입력가능)","용기 종류
[선택]","선택해주세요
(직접입력가능)","뷰티 색상계열
[선택]","선택해주세요
(직접입력가능)","피부톤
[선택]","선택해주세요
(직접입력가능)","선케어 SPF
[선택]","선택해주세요
(직접입력가능)","제품 장점
[선택]","선택해주세요
(직접입력가능)","사이즈
[선택]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기타 재화,품명 및 모델명,인증/허가 사항,제조국(원산지),제조자(수입자),소비자상담 관련 전화번호,,,,,,,,,
[74528] 뷰티>스킨>필링>필링 패드,9.6,"개당 수량
[선택]
[기본단위: 개]",,"수량
[선택]
[기본단위: 개]",,,,,,"사용대상
[선택]","선택해주세요
(직접입력가능)","재료 특징
[선택]","선택해주세요
(직접입력가능)","피부타입
[선택]","선택해주세요
(직접입력가능)","제품 장점
[선택]","선택해주세요
(직접입력가능)","성분
[선택]","선택해주세요
(직접입력가능)","피부고민
[선택]","선택해주세요
(직접입력가능)","특별한 기능
[선택]","선택해주세요
(직접입력가능)","재료 유형 무료
[선택]","선택해주세요
(직접입력가능)","쿠팡 재질
[선택]","선택해주세요
(직접입력가능)","패키지 유형
[선택]","선택해주세요
(직접입력가능)","제품의 권장 용도
[선택]","선택해주세요
(직접입력가능)","향기
[선택]","선택해주세요
(직접입력가능)","뷰티 색상계열
[선택]","선택해주세요
(직접입력가능)","제형
[선택]","선택해주세요
(직접입력가능)","사이즈
[선택]",,"클렌징티슈 매수
[선택]
[기본단위: 개]",,"사용 부위
[선택]","선택해주세요
(직접입력가능)","물티슈 용기타입
[선택]","선택해주세요
(직접입력가능)","총 수량
[선택]
[기본단위: 개]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장품,용량(중량),제품 주요 사양,사용기한 또는 개봉 후 사용기간,사용방법,"화장품제조업자, 화장품책임판매업자 및 맞춤형화장품판매업자",제조국,"화장품법에 따라 기재, 표시하여야 하는 모든 성분",화장품법에 따른 기능성 화장품 심사(또는 보고)를 필함 해당 유무,사용할 때 주의사항,품질보증기준,소비자상담관련 전화번호,,,
[74528] 뷰티>스킨>필링>필링 패드,9.6,"개당 수량
[선택]
[기본단위: 개]",,"수량
[선택]
[기본단위: 개]",,,,,,"사용대상
[선택]","선택해주세요
(직접입력가능)","재료 특징
[선택]","선택해주세요
(직접입력가능)","피부타입
[선택]","선택해주세요
(직접입력가능)","제품 장점
[선택]","선택해주세요
(직접입력가능)","성분
[선택]","선택해주세요
(직접입력가능)","피부고민
[선택]","선택해주세요
(직접입력가능)","특별한 기능
[선택]","선택해주세요
(직접입력가능)","재료 유형 무료
[선택]","선택해주세요
(직접입력가능)","쿠팡 재질
[선택]","선택해주세요
(직접입력가능)","패키지 유형
[선택]","선택해주세요
(직접입력가능)","제품의 권장 용도
[선택]","선택해주세요
(직접입력가능)","향기
[선택]","선택해주세요
(직접입력가능)","뷰티 색상계열
[선택]","선택해주세요
(직접입력가능)","제형
[선택]","선택해주세요
(직접입력가능)","사이즈
[선택]",,"클렌징티슈 매수
[선택]
[기본단위: 개]",,"사용 부위
[선택]","선택해주세요
(직접입력가능)","물티슈 용기타입
[선택]","선택해주세요
(직접입력가능)","총 수량
[선택]
[기본단위: 개]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기타 재화,품명 및 모델명,인증/허가 사항,제조국(원산지),제조자(수입자),소비자상담 관련 전화번호,,,,,,,,,
[105875] 뷰티>어린이화장품>네일 케어>네일 보습/영양,10.0,"수량
[필수]
[기본단위: 개]",,"(택1) 개당 용량
[선택]
[기본단위: ml]",,"(택1) 개당 중량
[선택]
[기본단위: g]",,,,"향 유무
[선택]","선택해주세요
(직접입력가능)","총 수량
[선택]
[기본단위: 개]",,"팩당 수량
[선택]
[기본단위: 개]",,"팩 수량
[선택]
[기본단위: 개]",,"박스당 수량
[선택]
[기본단위: 개]",,"박스 수량
[선택]
[기본단위: 개]",,"네일케어 특별기능
[선택]","선택해주세요
(직접입력가능)","네일 제형
[선택]","선택해주세요
(직접입력가능)","색상
[선택]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장품,용량(중량),제품 주요 사양,사용기한 또는 개봉 후 사용기간,사용방법,"화장품제조업자, 화장품책임판매업자 및 맞춤형화장품판매업자",제조국,"화장품법에 따라 기재, 표시하여야 하는 모든 성분",화장품법에 따른 기능성 화장품 심사(또는 보고)를 필함 해당 유무,사용할 때 주의사항,품질보증기준,소비자상담관련 전화번호,,,
[105875] 뷰티>어린이화장품>네일 케어>네일 보습/영양,10.0,"수량
[필수]
[기본단위: 개]",,"(택1) 개당 용량
[선택]
[기본단위: ml]",,"(택1) 개당 중량
[선택]
[기본단위: g]",,,,"향 유무
[선택]","선택해주세요
(직접입력가능)","총 수량
[선택]
[기본단위: 개]",,"팩당 수량
[선택]
[기본단위: 개]",,"팩 수량
[선택]
[기본단위: 개]",,"박스당 수량
[선택]
[기본단위: 개]",,"박스 수량
[선택]
[기본단위: 개]",,"네일케어 특별기능
[선택]","선택해주세요
(직접입력가능)","네일 제형
[선택]","선택해주세요
(직접입력가능)","색상
[선택]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,어린이제품,품명 및 모델명,KC 인증정보,크기,중량,색상,재질,사용연령 또는 권장사용연령,크기∙체중의 한계,동일모델의 출시년월,제조자(수입자),제조국,"취급방법 및 취급시 주의사항, 안전표시",품질보증기준,A/S 책임자와 전화번호
[105875] 뷰티>어린이화장품>네일 케어>네일 보습/영양,10.0,"수량
[필수]
[기본단위: 개]",,"(택1) 개당 용량
[선택]
[기본단위: ml]",,"(택1) 개당 중량
[선택]
[기본단위: g]",,,,"향 유무
[선택]","선택해주세요
(직접입력가능)","총 수량
[선택]
[기본단위: 개]",,"팩당 수량
[선택]
[기본단위: 개]",,"팩 수량
[선택]
[기본단위: 개]",,"박스당 수량
[선택]
[기본단위: 개]",,"박스 수량
[선택]
[기본단위: 개]",,"네일케어 특별기능
[선택]","선택해주세요
(직접입력가능)","네일 제형
[선택]","선택해주세요
(직접입력가능)","색상
[선택]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기타 재화,품명 및 모델명,인증/허가 사항,제조국(원산지),제조자(수입자),소비자상담 관련 전화번호,,,,,,,,,
[105876] 뷰티>어린이화장품>네일 케어>네일 컬러,9.6,"수량
[필수]
[기본단위: 개]",,"색상
[선택]",,,,,,"특별한 기능
[선택]","선택해주세요
(직접입력가능)","뷰티 피니쉬타입
[선택]","선택해주세요
(직접입력가능)","수성 여부
[선택]","선택해주세요
(직접입력가능)","네일 색상계열
[선택]","선택해주세요
(직접입력가능)","펄 유무
[선택]","선택해주세요
(직접입력가능)","네일 광 유무
[선택]","선택해주세요
(직접입력가능)","개당 중량
[선택]
[기본단위: g]",,"개당 용량
[선택]
[기본단위: ml]",,"총 수량
[선택]
[기본단위: 개]",,"팩당 수량
[선택]
[기본단위: 개]",,"팩 수량
[선택]
[기본단위: 개]",,"박스당 수량
[선택]
[기본단위: 개]",,"박스 수량
[선택]
[기본단위: 개]",,"매니큐어 종류
[선택]","선택해주세요
(직접입력가능)","조각 수
[선택]
[기본단위: 개]",,"계절
[선택]","선택해주세요
(직접입력가능)","스킨케어 특별성분
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장품,용량(중량),제품 주요 사양,사용기한 또는 개봉 후 사용기간,사용방법,"화장품제조업자, 화장품책임판매업자 및 맞춤형화장품판매업자",제조국,"화장품법에 따라 기재, 표시하여야 하는 모든 성분",화장품법에 따른 기능성 화장품 심사(또는 보고)를 필함 해당 유무,사용할 때 주의사항,품질보증기준,소비자상담관련 전화번호,,,
[105876] 뷰티>어린이화장품>네일 케어>네일 컬러,9.6,"수량
[필수]
[기본단위: 개]",,"색상
[선택]",,,,,,"특별한 기능
[선택]","선택해주세요
(직접입력가능)","뷰티 피니쉬타입
[선택]","선택해주세요
(직접입력가능)","수성 여부
[선택]","선택해주세요
(직접입력가능)","네일 색상계열
[선택]","선택해주세요
(직접입력가능)","펄 유무
[선택]","선택해주세요
(직접입력가능)","네일 광 유무
[선택]","선택해주세요
(직접입력가능)","개당 중량
[선택]
[기본단위: g]",,"개당 용량
[선택]
[기본단위: ml]",,"총 수량
[선택]
[기본단위: 개]",,"팩당 수량
[선택]
[기본단위: 개]",,"팩 수량
[선택]
[기본단위: 개]",,"박스당 수량
[선택]
[기본단위: 개]",,"박스 수량
[선택]
[기본단위: 개]",,"매니큐어 종류
[선택]","선택해주세요
(직접입력가능)","조각 수
[선택]
[기본단위: 개]",,"계절
[선택]","선택해주세요
(직접입력가능)","스킨케어 특별성분
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,어린이제품,품명 및 모델명,KC 인증정보,크기,중량,색상,재질,사용연령 또는 권장사용연령,크기∙체중의 한계,동일모델의 출시년월,제조자(수입자),제조국,"취급방법 및 취급시 주의사항, 안전표시",품질보증기준,A/S 책임자와 전화번호
[105876] 뷰티>어린이화장품>네일 케어>네일 컬러,9.6,"수량
[필수]
[기본단위: 개]",,"색상
[선택]",,,,,,"특별한 기능
[선택]","선택해주세요
(직접입력가능)","뷰티 피니쉬타입
[선택]","선택해주세요
(직접입력가능)","수성 여부
[선택]","선택해주세요
(직접입력가능)","네일 색상계열
[선택]","선택해주세요
(직접입력가능)","펄 유무
[선택]","선택해주세요
(직접입력가능)","네일 광 유무
[선택]","선택해주세요
(직접입력가능)","개당 중량
[선택]
[기본단위: g]",,"개당 용량
[선택]
[기본단위: ml]",,"총 수량
[선택]
[기본단위: 개]",,"팩당 수량
[선택]
[기본단위: 개]",,"팩 수량
[선택]
[기본단위: 개]",,"박스당 수량
[선택]
[기본단위: 개]",,"박스 수량
[선택]
[기본단위: 개]",,"매니큐어 종류
[선택]","선택해주세요
(직접입력가능)","조각 수
[선택]
[기본단위: 개]",,"계절
[선택]","선택해주세요
(직접입력가능)","스킨케어 특별성분
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기타 재화,품명 및 모델명,인증/허가 사항,제조국(원산지),제조자(수입자),소비자상담 관련 전화번호,,,,,,,,,
[105877] 뷰티>어린이화장품>립 메이크업,9.6,"수량
[필수]
[기본단위: 개]",,"색상
[선택]",,,,,,"사용대상
[선택]","선택해주세요
(직접입력가능)","제형
[선택]","선택해주세요
(직접입력가능)","피부톤
[선택]","선택해주세요
(직접입력가능)","피부타입
[선택]","선택해주세요
(직접입력가능)","뷰티 피니쉬타입
[선택]","선택해주세요
(직접입력가능)","개당 중량
[선택]
[기본단위: g]",,"개당 용량
[선택]
[기본단위: ml]",,"립메이크업 색상계열
[선택]","선택해주세요
(직접입력가능)","메이크업 타입
[선택]","선택해주세요
(직접입력가능)","립메이크업 용기형태
[선택]","선택해주세요
(직접입력가능)","립메이크업 발림성
[선택]","선택해주세요
(직접입력가능)","립밤 색상계열
[선택]","선택해주세요
(직접입력가능)","총 수량
[선택]
[기본단위: 개]",,"팩당 수량
[선택]
[기본단위: 개]",,"팩 수량
[선택]
[기본단위: 개]",,"박스당 수량
[선택]
[기본단위: 개]",,"박스 수량
[선택]
[기본단위: 개]",,"전문
[선택]","선택해주세요
(직접입력가능)","특별한 기능
[선택]","선택해주세요
(직접입력가능)","재료 유형 무료
[선택]","선택해주세요
(직접입력가능)","스킨케어 특별성분
[선택]","선택해주세요
(직접입력가능)","재료 특징
[선택]","선택해주세요
(직접입력가능)","제품 장점
[선택]","선택해주세요
(직접입력가능)","사이즈
[선택]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장품,용량(중량),제품 주요 사양,사용기한 또는 개봉 후 사용기간,사용방법,"화장품제조업자, 화장품책임판매업자 및 맞춤형화장품판매업자",제조국,"화장품법에 따라 기재, 표시하여야 하는 모든 성분",화장품법에 따른 기능성 화장품 심사(또는 보고)를 필함 해당 유무,사용할 때 주의사항,품질보증기준,소비자상담관련 전화번호,,,
[105872] 뷰티>어린이화장품>립 케어>보습/케어 립밤,10.0,"생활용품 향
[선택]",,"(택1) 개당 중량
[선택]
[기본단위: g]",,"(택1) 개당 용량
[선택]
[기본단위: ml]",,"수량
[선택]
[기본단위: 개]",,"향 유무
[선택]","선택해주세요
(직접입력가능)","립메이크업 발림성
[선택]","선택해주세요
(직접입력가능)","메이크업 타입
[선택]","선택해주세요
(직접입력가능)","립메이크업 용기형태
[선택]","선택해주세요
(직접입력가능)","사용대상
[선택]","선택해주세요
(직접입력가능)","립밤 색상계열
[선택]","선택해주세요
(직접입력가능)","총 수량
[선택]
[기본단위: 개]",,"팩당 수량
[선택]
[기본단위: 개]",,"팩 수량
[선택]
[기본단위: 개]",,"박스당 수량
[선택]
[기본단위: 개]",,"박스 수량
[선택]
[기본단위: 개]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장품,용량(중량),제품 주요 사양,사용기한 또는 개봉 후 사용기간,사용방법,"화장품제조업자, 화장품책임판매업자 및 맞춤형화장품판매업자",제조국,"화장품법에 따라 기재, 표시하여야 하는 모든 성분",화장품법에 따른 기능성 화장품 심사(또는 보고)를 필함 해당 유무,사용할 때 주의사항,품질보증기준,소비자상담관련 전화번호,,,
[105872] 뷰티>어린이화장품>립 케어>보습/케어 립밤,10.0,"생활용품 향
[선택]",,"(택1) 개당 중량
[선택]
[기본단위: g]",,"(택1) 개당 용량
[선택]
[기본단위: ml]",,"수량
[선택]
[기본단위: 개]",,"향 유무
[선택]","선택해주세요
(직접입력가능)","립메이크업 발림성
[선택]","선택해주세요
(직접입력가능)","메이크업 타입
[선택]","선택해주세요
(직접입력가능)","립메이크업 용기형태
[선택]","선택해주세요
(직접입력가능)","사용대상
[선택]","선택해주세요
(직접입력가능)","립밤 색상계열
[선택]","선택해주세요
(직접입력가능)","총 수량
[선택]
[기본단위: 개]",,"팩당 수량
[선택]
[기본단위: 개]",,"팩 수량
[선택]
[기본단위: 개]",,"박스당 수량
[선택]
[기본단위: 개]",,"박스 수량
[선택]
[기본단위: 개]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,어린이제품,품명 및 모델명,KC 인증정보,크기,중량,색상,재질,사용연령 또는 권장사용연령,크기∙체중의 한계,동일모델의 출시년월,제조자(수입자),제조국,"취급방법 및 취급시 주의사항, 안전표시",품질보증기준,A/S 책임자와 전화번호
[105872] 뷰티>어린이화장품>립 케어>보습/케어 립밤,10.0,"생활용품 향
[선택]",,"(택1) 개당 중량
[선택]
[기본단위: g]",,"(택1) 개당 용량
[선택]
[기본단위: ml]",,"수량
[선택]
[기본단위: 개]",,"향 유무
[선택]","선택해주세요
(직접입력가능)","립메이크업 발림성
[선택]","선택해주세요
(직접입력가능)","메이크업 타입
[선택]","선택해주세요
(직접입력가능)","립메이크업 용기형태
[선택]","선택해주세요
(직접입력가능)","사용대상
[선택]","선택해주세요
(직접입력가능)","립밤 색상계열
[선택]","선택해주세요
(직접입력가능)","총 수량
[선택]
[기본단위: 개]",,"팩당 수량
[선택]
[기본단위: 개]",,"팩 수량
[선택]
[기본단위: 개]",,"박스당 수량
[선택]
[기본단위: 개]",,"박스 수량
[선택]
[기본단위: 개]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기타 재화,품명 및 모델명,인증/허가 사항,제조국(원산지),제조자(수입자),소비자상담 관련 전화번호,,,,,,,,,
